,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,energy_b3lyp,energy_pbe
10,C,-0.801785,-2.011395,-4.105453,H,-0.4080729,-2.645054,-3.315668,H,-2.608438,-1.423244,-4.972888,H,-0.5912846,-0.9273427,-4.001833,H,-0.3553006,-2.453868,-4.9675,C,-2.158015,-2.287266,-4.449052,N,-2.933927,-3.140564,-4.134331,-133.255271083,-131.411232274
11,C,-0.8000732,-2.004283,-4.140122,H,-0.3826863,-2.633358,-3.358672,H,-2.674321,-1.414749,-4.946041,H,-0.6433495,-0.9216705,-3.993737,H,-0.3943931,-2.503507,-4.939194,C,-2.177288,-2.30699,-4.459301,N,-2.95158,-3.151028,-4.124337,-133.247694891,-131.401972418
12,C,-0.79474,-1.990576,-4.202332,H,-0.3512186,-2.60127,-3.405826,H,-2.821667,-1.42109,-4.9854,H,-0.7302617,-0.926487,-3.995808,H,-0.4712164,-2.611166,-4.953628,C,-2.216305,-2.332661,-4.479027,N,-2.993122,-3.183701,-4.101006,-133.234202869,-131.393011535
13,C,-0.7946796,-1.982602,-4.254603,H,-0.3581522,-2.55045,-3.407748,H,-2.952952,-1.492586,-4.954577,H,-0.7753624,-0.9226251,-4.041178,H,-0.5379721,-2.714827,-4.966182,C,-2.25975,-2.342974,-4.494887,N,-3.036788,-3.226093,-4.075316,-133.225007277,-131.391809935
14,C,-0.7984869,-1.982295,-4.277382,H,-0.3784466,-2.5157,-3.397614,H,-3.007411,-1.545873,-4.988844,H,-0.7795058,-0.9114566,-4.084898,H,-0.5624325,-2.757724,-4.964119,C,-2.285039,-2.345362,-4.499738,N,-3.056841,-3.248424,-4.06256,-133.223124822,-131.393909378
15,C,-0.805616,-1.98449,-4.298053,H,-0.4099625,-2.474223,-3.382729,H,-3.052708,-1.603121,-4.967757,H,-0.7715678,-0.8971189,-4.145187,H,-0.5613924,-2.792369,-4.999567,C,-2.313635,-2.347544,-4.502013,N,-3.074731,-3.270409,-4.050213,-133.227944903,-131.403392213
16,C,-3.394549,3.441167,4.097141,H,-4.353992,3.926697,4.27389,H,-4.518479,0.1464527,4.063384,H,-3.093848,3.413848,3.042228,H,-2.631481,3.396685,4.866637,C,-4.441505,-0.9759557,3.884706,N,-4.661254,-2.099309,3.799644,-133.232159581,-131.364241369
17,C,-0.9123603,-2.033638,-4.384462,H,-0.7183867,-2.145124,-3.293839,H,-3.167882,-1.538782,-4.99853,H,-0.6128412,-1.013018,-4.749465,H,-0.2482306,-2.70667,-4.973328,C,-2.510725,-2.395804,-4.457088,N,-3.120322,-3.371125,-3.994162,-133.255629471,-131.437069608
18,C,-0.9362544,-2.044099,-4.395235,H,-0.76634,-2.084861,-3.295818,H,-3.161211,-1.516525,-4.966403,H,-0.6065894,-1.073613,-4.847798,H,-0.2236241,-2.649925,-4.952404,C,-2.540918,-2.405595,-4.44668,N,-3.120548,-3.382019,-3.98791,-133.25024071,-131.426582024
19,C,-0.9615542,-2.053936,-4.405579,H,-0.8090031,-2.022748,-3.306019,H,-3.14338,-1.510137,-4.933205,H,-0.6172751,-1.135293,-4.935387,H,-0.2150032,-2.602266,-4.94292,C,-2.569144,-2.413481,-4.437632,N,-3.120389,-3.392699,-3.981773,-133.243335972,-131.414015936
20,C,-1.047931,-2.079639,-4.432868,H,-0.8952957,-1.833951,-3.374891,H,-3.057513,-1.547656,-4.87151,H,-0.7641335,-1.215907,-4.850014,H,-0.2587498,-2.610178,-4.983829,C,-2.635007,-2.423176,-4.420671,N,-3.122645,-3.431022,-3.960506,-133.234494213,-131.397618052
21,C,-3.3766,3.476315,4.090519,H,-4.318479,3.983831,4.258092,H,-4.492666,0.105802,4.013173,H,-3.06035,3.476425,3.039618,H,-2.613983,3.470663,4.851676,C,-4.437704,-0.9655312,3.86273,N,-4.664157,-2.092166,3.807136,-133.234710085,-131.365978905
22,C,-1.113009,-2.102618,-4.443484,H,-0.916719,-1.752588,-3.418595,H,-3.03115,-1.545181,-4.92055,H,-0.9155009,-1.05627,-4.794683,H,-0.3674439,-2.707573,-4.968102,C,-2.659636,-2.42594,-4.414188,N,-3.127659,-3.462196,-3.943785,-133.243238092,-131.415203409
23,C,-1.178346,-2.113668,-4.44977,H,-0.914423,-1.752883,-3.434368,H,-3.047929,-1.540419,-4.957981,H,-1.099038,-0.9214458,-4.801926,H,-0.5271313,-2.815238,-4.951604,C,-2.670804,-2.432897,-4.408802,N,-3.134081,-3.491101,-3.928153,-133.234067292,-131.408932057
24,C,-1.211913,-2.110602,-4.451553,H,-0.9072134,-1.785407,-3.434748,H,-3.072303,-1.556666,-4.905893,H,-1.194675,-0.9139688,-4.818454,H,-0.615379,-2.866082,-4.965206,C,-2.673656,-2.438965,-4.405976,N,-3.137422,-3.503369,-3.921335,-133.23471962,-131.409869383
25,C,-1.276991,-2.089405,-4.453998,H,-0.8862079,-1.901296,-3.431961,H,-3.175004,-1.603435,-4.853045,H,-1.359275,-1.026861,-4.864726,H,-0.7974524,-2.932014,-4.978861,C,-2.678356,-2.459842,-4.396518,N,-3.143728,-3.52218,-3.910584,-133.247507587,-131.422015982
26,C,-1.380703,-2.042956,-4.443855,H,-0.8621837,-2.17395,-3.47866,H,-3.534078,-1.762158,-4.838631,H,-1.482927,-1.191881,-4.928961,H,-1.041969,-2.93068,-4.975267,C,-2.718516,-2.523157,-4.361521,N,-3.158279,-3.549012,-3.895194,-133.234053668,-131.388083239
27,C,-1.418242,-2.042647,-4.425537,H,-0.868587,-2.250677,-3.5183,H,-3.684413,-1.899642,-4.820694,H,-1.454968,-0.9865881,-4.878249,H,-1.057529,-2.878798,-4.966704,C,-2.764311,-2.546945,-4.343096,N,-3.171567,-3.57282,-3.882856,-133.240283785,-131.395138794
28,C,-1.497568,-2.005412,-4.385698,H,-0.9410349,-2.231578,-3.43432,H,-3.743816,-2.1116,-4.870884,H,-1.290479,-0.9501631,-4.6083,H,-0.8536896,-2.663145,-4.97409,C,-2.923202,-2.557955,-4.314287,N,-3.218942,-3.692127,-3.821735,-133.261318537,-131.440267739
29,C,-3.341453,3.546045,4.074488,H,-4.258085,4.096844,4.239468,H,-4.426091,0.06462549,3.912643,H,-2.992208,3.591724,3.04447,H,-2.571612,3.613878,4.836051,C,-4.417816,-0.928343,3.814737,N,-4.668242,-2.075818,3.82147,-133.228167742,-131.362481235
30,C,-1.572749,-1.998426,-4.28684,H,-1.290068,-2.083344,-3.235164,H,-3.553284,-1.926043,-4.932554,H,-1.35887,-0.7765269,-4.406788,H,-0.8211548,-2.338763,-4.997433,C,-3.060586,-2.653958,-4.255523,N,-3.256935,-3.776844,-3.762388,-133.229035176,-131.406661491
31,C,-1.638243,-1.953952,-4.147447,H,-1.423852,-2.123333,-3.084377,H,-3.387967,-2.048819,-4.891467,H,-1.907655,-0.9850463,-4.347796,H,-1.005467,-2.365049,-4.99939,C,-3.073885,-2.754081,-4.216562,N,-3.295901,-3.806267,-3.726442,-133.227812859,-131.385870404
32,C,-1.525545,1.954108,-0.8567756,H,-1.752963,3.012288,-1.057524,H,-1.685087,-1.02022,-0.5386078,H,-1.852619,1.397051,0.06743956,H,-0.8419174,1.404658,-1.515193,C,-0.9903969,-1.861367,-0.2045412,N,0.06537074,-2.310623,-0.1891795,-133.222769139,-131.354376032
33,C,-1.701536,-1.943563,-4.035221,H,-1.305831,-2.138633,-3.037282,H,-3.544893,-2.248876,-4.91486,H,-2.33497,-0.9832513,-4.31246,H,-1.283677,-2.439651,-4.912201,C,-3.013389,-2.783136,-4.202798,N,-3.343034,-3.87017,-3.679274,-133.23219396,-131.40339224
34,C,-1.754018,-1.942664,-3.989724,H,-1.209446,-2.120956,-3.012758,H,-3.761916,-2.294093,-4.988892,H,-2.363896,-0.9834368,-4.241271,H,-1.364142,-2.451973,-4.868623,C,-2.972673,-2.811951,-4.179621,N,-3.364272,-3.895937,-3.658166,-133.228321271,-131.403007447
35,C,-1.785449,-1.942235,-3.968442,H,-1.172896,-2.104449,-3.019467,H,-3.847858,-2.332894,-4.976282,H,-2.324757,-0.996061,-4.190294,H,-1.376166,-2.446126,-4.858841,C,-2.956568,-2.829381,-4.166111,N,-3.373167,-3.905417,-3.649256,-133.226926225,-131.399355799
36,C,-1.903614,-1.960104,-3.895308,H,-1.162192,-2.036688,-3.132839,H,-3.860666,-2.518692,-4.732372,H,-2.084204,-0.8751457,-3.990657,H,-1.312186,-2.263947,-4.803694,C,-2.943137,-2.912685,-4.101531,N,-3.396099,-3.933202,-3.619186,-133.242509971,-131.402170608
37,C,1.799133,1.933283,2.092738,H,0.721115,1.822262,2.054715,H,2.148691,2.372875,2.963365,H,2.410206,1.039743,1.890687,H,1.974791,2.589455,1.186021,C,1.612911,3.993273,-2.359574,N,1.025301,3.083211,-1.967506,-133.194557508,-131.358870739
38,C,-1.942164,-1.96851,-3.872763,H,-1.182561,-2.052918,-3.121763,H,-3.716795,-2.500533,-4.673231,H,-2.016015,-0.7839317,-3.910814,H,-1.235929,-2.068752,-4.757137,C,-2.964527,-2.948331,-4.067164,N,-3.403017,-3.961277,-3.596593,-133.233481958,-131.389199511
39,C,-1.948541,-1.942263,-3.842104,H,-1.277013,-2.207527,-2.950473,H,-3.547624,-2.233426,-4.901819,H,-2.128926,-0.9109681,-3.733041,H,-1.195225,-1.719985,-4.647403,C,-3.017272,-2.9817,-4.004683,N,-3.417861,-4.059848,-3.529548,-133.221500436,-131.395605143
40,C,-1.93611,-1.934359,-3.831953,H,-1.328462,-2.250989,-2.921698,H,-3.531293,-2.208192,-4.958276,H,-2.220923,-0.9442329,-3.67208,H,-1.220436,-1.68286,-4.6204,C,-3.032166,-2.983819,-3.992563,N,-3.420367,-4.083116,-3.513598,-133.217994744,-131.395795811
41,C,-1.890721,-1.918141,-3.734377,H,-1.504522,-2.388071,-2.847777,H,-3.528626,-2.545923,-4.799833,H,-2.72523,-1.098097,-3.336903,H,-1.306361,-1.673557,-4.668039,C,-3.112684,-3.0053,-3.952727,N,-3.412585,-4.130609,-3.463057,-133.224729365,-131.403512574
42,C,-1.896205,-1.915303,-3.707298,H,-1.484613,-2.404181,-2.819103,H,-3.574835,-2.677495,-4.788336,H,-2.746802,-1.179309,-3.302213,H,-1.327853,-1.689604,-4.676861,C,-3.125645,-3.016235,-3.945285,N,-3.407365,-4.12727,-3.457447,-133.226952368,-131.400559436
43,C,-1.906856,-1.913716,-3.679078,H,-1.44874,-2.413813,-2.793612,H,-3.659703,-2.810035,-4.851289,H,-2.734849,-1.264163,-3.280532,H,-1.360644,-1.710061,-4.665044,C,-3.134953,-3.029544,-3.935645,N,-3.401379,-4.122396,-3.451522,-133.235748191,-131.406646016
44,C,-1.920362,-1.915089,-3.652822,H,-1.407458,-2.413918,-2.781126,H,-3.756263,-2.933993,-4.95622,H,-2.704442,-1.327375,-3.266154,H,-1.400433,-1.730685,-4.634075,C,-3.14063,-3.041872,-3.927546,N,-3.395509,-4.118189,-3.44479,-133.230631187,-131.396185404
45,C,-1.936155,-1.92135,-3.626612,H,-1.363333,-2.404471,-2.783934,H,-3.84756,-3.057311,-4.921407,H,-2.675732,-1.354306,-3.245055,H,-1.446941,-1.750232,-4.587444,C,-3.144454,-3.052965,-3.922996,N,-3.389457,-4.115565,-3.435822,-133.224788452,-131.382148942
46,C,-1.970064,-1.951478,-3.577099,H,-1.285794,-2.367161,-2.828121,H,-3.981492,-3.22405,-4.727669,H,-2.677721,-1.260345,-3.154992,H,-1.528198,-1.767581,-4.50303,C,-3.147241,-3.066949,-3.925618,N,-3.376998,-4.120945,-3.407971,-133.231031107,-131.385405258
47,C,-3.290617,3.647371,4.050315,H,-4.196652,4.246456,4.23247,H,-4.298028,0.2770625,3.780992,H,-2.891696,3.72963,3.041686,H,-2.515941,3.797822,4.826094,C,-4.365168,-0.8700899,3.734145,N,-4.665769,-2.027502,3.839674,-133.221418716,-131.370717704
48,C,-2.07895,-2.033447,-3.483059,H,-1.171914,-2.335229,-2.910129,H,-4.149675,-3.073323,-4.606717,H,-2.572643,-1.019462,-3.009919,H,-1.599813,-1.677242,-4.476413,C,-3.144417,-3.075007,-3.945439,N,-3.339959,-4.170758,-3.312246,-133.232667006,-131.413925611
49,C,-2.141659,-2.060186,-3.451324,H,-1.183787,-2.368894,-2.926663,H,-4.128567,-2.82678,-4.616901,H,-2.438034,-1.08222,-3.014172,H,-1.664975,-1.627999,-4.406892,C,-3.150283,-3.090143,-3.939897,N,-3.313153,-4.191986,-3.264041,-133.241141095,-131.427967974
50,C,-2.209067,-2.092279,-3.430526,H,-1.330639,-2.476378,-2.945915,H,-3.912138,-2.507262,-4.574085,H,-2.367225,-1.189108,-2.951666,H,-1.795864,-1.61013,-4.276734,C,-3.176337,-3.130173,-3.900108,N,-3.270386,-4.198611,-3.215987,-133.235141102,-131.411546716
51,C,-2.224618,-2.105097,-3.428446,H,-1.38499,-2.531869,-2.941794,H,-3.817214,-2.442925,-4.548352,H,-2.402484,-1.180594,-2.880314,H,-1.829068,-1.608122,-4.268606,C,-3.188731,-3.14466,-3.879448,N,-3.256403,-4.196071,-3.205594,-133.233567486,-131.406904851
52,C,-3.274112,3.680792,4.043732,H,-4.177382,4.28394,4.230159,H,-4.252068,0.3280017,3.735428,H,-2.861264,3.76559,3.034554,H,-2.507108,3.846454,4.818573,C,-4.350674,-0.8588943,3.709817,N,-4.661861,-2.002138,3.844218,-133.218157311,-131.366409666
53,C,-2.24825,-2.124967,-3.422589,H,-1.455469,-2.66761,-2.906623,H,-3.658713,-2.392589,-4.512388,H,-2.531322,-1.19676,-2.722689,H,-1.869851,-1.599251,-4.315472,C,-3.216228,-3.167725,-3.831853,N,-3.230693,-4.191584,-3.188915,-133.218691265,-131.384000531
54,C,-2.255531,-2.129492,-3.416855,H,-1.475321,-2.732726,-2.883538,H,-3.612704,-2.403954,-4.513054,H,-2.607585,-1.247569,-2.663461,H,-1.884899,-1.600153,-4.345111,C,-3.230503,-3.173555,-3.807404,N,-3.219535,-4.193,-3.180697,-133.211419453,-131.373689624
55,C,-2.259573,-2.130548,-3.408358,H,-1.492471,-2.784916,-2.863964,H,-3.592623,-2.437724,-4.529693,H,-2.684941,-1.331934,-2.625613,H,-1.901447,-1.609489,-4.362906,C,-3.245384,-3.174402,-3.782908,N,-3.209295,-4.198805,-3.171164,-133.210600345,-131.372393884
56,C,-2.25071,-2.126158,-3.350082,H,-1.543883,-2.765007,-2.862768,H,-3.772348,-2.765863,-4.708501,H,-2.923654,-1.748127,-2.626254,H,-1.967484,-1.739565,-4.280712,C,-3.301397,-3.143658,-3.698113,N,-3.181305,-4.255631,-3.125745,-133.224626139,-131.394560228
57,C,-2.247044,-2.134535,-3.313279,H,-1.491193,-2.686269,-2.853038,H,-3.931161,-3.019836,-4.731601,H,-3.018226,-1.818109,-2.600411,H,-1.961619,-1.765588,-4.263966,C,-3.323021,-3.133847,-3.667361,N,-3.176465,-4.283908,-3.107483,-133.21375081,-131.386499846
58,C,-2.274135,-2.165301,-3.241661,H,-1.283794,-2.570417,-2.737469,H,-4.132933,-3.445529,-4.434699,H,-3.024117,-1.669711,-2.552128,H,-1.926947,-1.699418,-4.220113,C,-3.350574,-3.183849,-3.621387,N,-3.181427,-4.309972,-3.084157,-133.222179122,-131.393349791
59,C,-2.283989,-2.173884,-3.225484,H,-1.28763,-2.532977,-2.72027,H,-4.168755,-3.485615,-4.33771,H,-2.966493,-1.586273,-2.54987,H,-1.929257,-1.685532,-4.162229,C,-3.353656,-3.211186,-3.611541,N,-3.183529,-4.313697,-3.077603,-133.231803653,-131.398197231
60,C,-2.305012,-2.188467,-3.194538,H,-1.376685,-2.467829,-2.703388,H,-4.273557,-3.458719,-4.206735,H,-2.806653,-1.409286,-2.559693,H,-1.92462,-1.673215,-4.038959,C,-3.354442,-3.268755,-3.592429,N,-3.184519,-4.32892,-3.057683,-133.243584783,-131.401102748
61,C,-2.317681,-2.193339,-3.179302,H,-1.435521,-2.454846,-2.68979,H,-4.342159,-3.394082,-4.174253,H,-2.719478,-1.332113,-2.572439,H,-1.903148,-1.672884,-4.003297,C,-3.353093,-3.294029,-3.583617,N,-3.182668,-4.343509,-3.043262,-133.242417697,-131.39889798
62,C,-2.332777,-2.195541,-3.165132,H,-1.478326,-2.465055,-2.659648,H,-4.405981,-3.303269,-4.152662,H,-2.639128,-1.271275,-2.589722,H,-1.863847,-1.6802,-3.99447,C,-3.351918,-3.314814,-3.575746,N,-3.179404,-4.363119,-3.026286,-133.239975619,-131.399524335
63,C,-2.366217,-2.190443,-3.143237,H,-1.508421,-2.557518,-2.545321,H,-4.464021,-3.084262,-4.103352,H,-2.5264,-1.205357,-2.634663,H,-1.756837,-1.747161,-4.026365,C,-3.353179,-3.342795,-3.56114,N,-3.170739,-4.413354,-2.988292,-133.235104608,-131.409227286
64,C,-2.379217,-2.185037,-3.135753,H,-1.526096,-2.620696,-2.483771,H,-4.444393,-2.981236,-4.066629,H,-2.503675,-1.195339,-2.658946,H,-1.722748,-1.803203,-4.039076,C,-3.356032,-3.351435,-3.55271,N,-3.166604,-4.439671,-2.970123,-133.230564139,-131.411134212
65,C,-2.390687,-2.176653,-3.125261,H,-1.621688,-2.730763,-2.395449,H,-4.315537,-2.820747,-3.969392,H,-2.531023,-1.192462,-2.702739,H,-1.713739,-1.956355,-4.027855,C,-3.365251,-3.363942,-3.527785,N,-3.1604,-4.48805,-2.939007,-133.22982194,-131.418535767
66,C,-2.375763,-2.188988,-3.110431,H,-1.874354,-2.761244,-2.357307,H,-4.085965,-2.716274,-3.846241,H,-2.723629,-1.188768,-2.757275,H,-1.775292,-2.213125,-3.973371,C,-3.375559,-3.386928,-3.458489,N,-3.16017,-4.533898,-2.913554,-133.221809576,-131.402931021
67,C,-2.358231,-2.220669,-3.08796,H,-1.998544,-2.694609,-2.195978,H,-4.108112,-2.692487,-3.873701,H,-2.961037,-1.285982,-2.876334,H,-1.76627,-2.40946,-4.011516,C,-3.36703,-3.428771,-3.350589,N,-3.17242,-4.547408,-2.911948,-133.222910175,-131.39251482
68,C,-3.22344,3.785233,4.025242,H,-4.123271,4.362284,4.210699,H,-4.12205,0.2555034,3.586235,H,-2.7925,3.84868,3.016986,H,-2.489476,3.958082,4.797616,C,-4.316571,-0.832702,3.644684,N,-4.643157,-1.90669,3.853654,-133.230868577,-131.36231187
69,C,-2.352572,-2.248273,-3.072599,H,-1.97312,-2.606157,-2.018171,H,-4.184415,-2.792639,-3.910522,H,-3.064078,-1.409662,-3.001632,H,-1.754676,-2.480324,-4.000084,C,-3.361012,-3.445107,-3.276927,N,-3.184755,-4.556059,-2.914958,-133.224071076,-131.386338736
70,C,-2.350821,-2.266072,-3.062543,H,-1.951674,-2.534664,-1.962901,H,-4.217016,-2.883518,-3.915995,H,-3.093169,-1.466824,-3.070213,H,-1.753941,-2.494309,-3.967891,C,-3.359624,-3.444091,-3.243897,N,-3.191265,-4.565461,-2.915409,-133.229087717,-131.390256469
71,C,-2.350191,-2.286117,-3.050111,H,-1.932204,-2.449666,-1.94237,H,-4.24077,-2.992924,-3.909482,H,-3.108065,-1.509886,-3.138196,H,-1.751247,-2.49754,-3.925226,C,-3.359282,-3.437332,-3.214168,N,-3.197701,-4.578784,-2.914792,-133.238157789,-131.40089086
72,C,-2.351448,-2.307493,-3.034935,H,-1.917661,-2.356837,-1.956825,H,-4.25445,-3.11275,-3.890418,H,-3.107876,-1.534547,-3.203295,H,-1.739298,-2.494386,-3.881716,C,-3.359764,-3.426732,-3.187506,N,-3.204009,-4.59537,-2.913152,-133.248098058,-131.413997214
73,C,-2.361971,-2.348539,-2.999772,H,-1.901287,-2.172078,-2.04655,H,-4.265177,-3.338477,-3.828932,H,-3.056507,-1.533371,-3.316617,H,-1.672196,-2.487287,-3.817412,C,-3.361854,-3.406201,-3.140548,N,-3.215858,-4.632804,-2.9073,-133.252790109,-131.423634288
74,C,-2.40049,-2.391793,-2.956597,H,-1.861141,-1.871731,-2.099347,H,-4.344383,-3.484482,-3.720741,H,-2.768231,-1.450573,-3.450444,H,-1.506135,-2.551277,-3.672621,C,-3.372119,-3.434825,-3.05343,N,-3.231933,-4.70079,-2.88303,-133.231452919,-131.4063349
75,C,-2.405404,-2.389884,-2.952693,H,-1.872022,-1.833308,-2.087153,H,-4.373861,-3.44078,-3.691511,H,-2.684361,-1.440641,-3.47128,H,-1.489081,-2.599524,-3.609504,C,-3.378443,-3.461893,-3.031052,N,-3.23406,-4.715096,-2.873601,-133.233732768,-131.408463949
76,C,-2.398894,-2.36335,-2.947525,H,-2.008689,-1.87309,-2.047341,H,-4.414669,-3.203347,-3.553545,H,-2.526956,-1.460873,-3.543951,H,-1.472688,-2.809498,-3.409509,C,-3.404349,-3.556815,-2.972778,N,-3.236442,-4.752411,-2.840584,-133.246483335,-131.417852406
77,C,-2.304211,-2.498773,-2.898429,H,-2.774012,-2.088876,-2.029958,H,-4.477427,-3.145441,-2.434286,H,-2.569539,-1.969006,-3.790001,H,-1.226544,-2.92699,-2.839608,C,-3.480435,-3.676997,-2.849584,N,-3.253763,-4.880793,-2.685221,-133.237994379,-131.413340412
78,C,-2.317384,-2.6141,-2.867725,H,-2.760732,-1.838755,-2.055232,H,-4.45603,-3.404922,-2.301242,H,-2.419179,-2.066349,-3.856369,H,-1.245814,-2.785225,-2.74869,C,-3.466916,-3.697167,-2.803172,N,-3.268812,-4.873789,-2.656064,-133.242342868,-131.408668097
79,C,-2.389192,-2.728938,-2.821327,H,-2.477089,-1.764951,-2.403317,H,-4.506621,-3.450449,-2.285676,H,-2.101184,-2.401868,-3.819652,H,-1.323524,-2.872029,-2.476049,C,-3.426373,-3.68482,-2.689898,N,-3.270265,-4.932786,-2.621863,-133.24356567,-131.412067852
80,C,-2.39651,-2.737129,-2.814875,H,-2.451396,-1.760858,-2.46878,H,-4.523802,-3.394662,-2.305822,H,-2.064919,-2.494238,-3.826518,H,-1.352307,-2.958757,-2.402727,C,-3.421317,-3.686941,-2.661242,N,-3.267905,-4.949874,-2.617373,-133.244927779,-131.416664076
81,C,-2.397216,-2.742734,-2.809865,H,-2.447266,-1.731059,-2.515199,H,-4.525095,-3.336172,-2.334427,H,-2.038749,-2.591507,-3.843868,H,-1.398815,-3.054225,-2.332616,C,-3.419836,-3.694084,-2.631598,N,-3.265798,-4.964676,-2.613483,-133.250614514,-131.426626718
82,C,-2.378682,-2.752997,-2.808025,H,-2.486529,-1.641955,-2.575252,H,-4.476428,-3.234217,-2.409255,H,-2.012496,-2.803872,-3.880906,H,-1.538741,-3.237579,-2.208078,C,-3.427304,-3.722651,-2.569706,N,-3.263333,-4.985957,-2.606236,-133.254639451,-131.435824244
83,C,-2.313407,-2.817509,-2.879565,H,-2.599277,-1.743273,-2.688632,H,-4.347819,-3.147579,-2.522262,H,-2.029625,-3.183087,-3.845692,H,-1.781623,-3.353452,-2.05656,C,-3.462424,-3.802337,-2.463928,N,-3.268404,-4.998303,-2.589012,-133.227345229,-131.393757285
84,C,-2.177337,-3.062198,-3.219357,H,-2.668157,-2.021578,-3.054309,H,-4.43214,-3.2103,-2.382844,H,-1.88803,-3.588627,-4.098528,H,-1.625474,-3.009985,-2.170531,C,-3.512393,-3.837857,-2.402349,N,-3.292027,-4.999417,-2.552095,-133.201839744,-131.361478683
85,C,-2.134967,-3.105691,-3.307009,H,-2.656617,-2.053209,-3.162552,H,-4.443466,-3.231094,-2.330827,H,-1.847724,-3.643196,-4.173996,H,-1.570375,-2.969216,-2.265647,C,-3.517438,-3.830106,-2.405033,N,-3.296076,-4.999224,-2.545561,-133.193970179,-131.353258329
86,C,-3.112959,3.934524,3.963421,H,-4.09774,4.435875,4.112536,H,-3.755393,0.2697032,3.1861,H,-2.722551,3.932662,2.948279,H,-2.409572,4.062343,4.811353,C,-4.248177,-0.7436643,3.522167,N,-4.619527,-1.77036,3.879136,-133.227838293,-131.363356663
87,C,-0.4893585,-3.779738,-4.348621,H,-1.337458,-3.051488,-4.384059,H,-3.697164,-2.800668,-2.428187,H,-0.4839053,-4.784328,-4.881269,H,0.2165796,-3.625746,-3.499231,C,-3.630389,-3.884006,-2.416457,N,-3.310699,-4.96875,-2.496553,-133.229314708,-131.358968527
